season,version,era,episode,castaway,confessional_count
2,SA,Seasons 1-15,4,Lorette,0
2,UK,Seasons 1-15,4,Meeta,4
2,UK,Seasons 1-15,4,Helen,1
2,UK,Seasons 1-15,4,Alastair,1
2,UK,Seasons 1-15,4,Drew,0
2,UK,Seasons 1-15,4,Dave,2
2,UK,Seasons 1-15,4,Bridget,4
2,UK,Seasons 1-15,4,John,10
2,UK,Seasons 1-15,4,Susannah,5
2,UK,Seasons 1-15,4,Jonny,6
2,NZ,Seasons 1-15,4,Kaysha,9
2,NZ,Seasons 1-15,4,Liam,2
2,NZ,Seasons 1-15,4,Josh,6
2,NZ,Seasons 1-15,4,JT,3
2,NZ,Seasons 1-15,4,Dylan,9
2,NZ,Seasons 1-15,4,Arun,7
2,NZ,Seasons 1-15,4,Brad,5
2,NZ,Seasons 1-15,4,Renee,4
2,NZ,Seasons 1-15,4,Eve,2
2,NZ,Seasons 1-15,4,Matt,3
2,NZ,Seasons 1-15,4,Adam,3
2,NZ,Seasons 1-15,4,Tara,1
2,NZ,Seasons 1-15,4,Dave,2
2,NZ,Seasons 1-15,4,Tess,3
2,NZ,Seasons 1-15,4,Lisa,2
2,US,Seasons 1-15,5,Kimmi,3
2,US,Seasons 1-15,5,Michael,6
2,US,Seasons 1-15,5,Jeff,4
2,US,Seasons 1-15,5,Alicia,3
2,US,Seasons 1-15,5,Jerri,5
2,US,Seasons 1-15,5,Nick,1
2,US,Seasons 1-15,5,Amber,3
2,US,Seasons 1-15,5,Rodger,3
2,US,Seasons 1-15,5,Elisabeth,3
2,US,Seasons 1-15,5,Keith,4
2,US,Seasons 1-15,5,Colby,3
2,US,Seasons 1-15,5,Tina,2
2,AU,Seasons 1-15,5,Aimee,2
2,AU,Seasons 1-15,5,Sam,0
2,AU,Seasons 1-15,5,Mark,0
2,AU,Seasons 1-15,5,Jacqui,0
2,AU,Seasons 1-15,5,Kent,0
2,AU,Seasons 1-15,5,AK,8
2,AU,Seasons 1-15,5,Ben,0
2,AU,Seasons 1-15,5,Odette,0
2,AU,Seasons 1-15,5,Jarrad,0
2,AU,Seasons 1-15,5,Anneliese,0
2,AU,Seasons 1-15,5,Henry,0
2,AU,Seasons 1-15,5,Tessa,5
2,AU,Seasons 1-15,5,Sarah,1
2,AU,Seasons 1-15,5,Luke,2
2,AU,Seasons 1-15,5,Ziggy,0
2,AU,Seasons 1-15,5,Locky,2
2,AU,Seasons 1-15,5,Michelle,0
2,AU,Seasons 1-15,5,Peter,4
2,AU,Seasons 1-15,5,Tara,5
2,AU,Seasons 1-15,5,Jericho,4
2,SA,Seasons 1-15,5,Nichal,3
2,SA,Seasons 1-15,5,Rijesh,2
2,SA,Seasons 1-15,5,Lisa,2
2,SA,Seasons 1-15,5,Irshaad,1
2,SA,Seasons 1-15,5,Hein,5
2,SA,Seasons 1-15,5,Dyke,8
2,SA,Seasons 1-15,5,Angela,1
2,SA,Seasons 1-15,5,Angie,6
2,SA,Seasons 1-15,5,Mandla,2
2,SA,Seasons 1-15,5,Amanda,4
2,SA,Seasons 1-15,5,Grant,7
2,SA,Seasons 1-15,5,Lorette,3
2,UK,Seasons 1-15,5,Helen,2
2,UK,Seasons 1-15,5,Alastair,1
2,UK,Seasons 1-15,5,Drew,1
2,UK,Seasons 1-15,5,Dave,2
2,UK,Seasons 1-15,5,Bridget,10
2,UK,Seasons 1-15,5,John,7
2,UK,Seasons 1-15,5,Susannah,6
2,UK,Seasons 1-15,5,Jonny,2
2,NZ,Seasons 1-15,5,Liam,7
2,NZ,Seasons 1-15,5,Josh,3
2,NZ,Seasons 1-15,5,JT,7
2,NZ,Seasons 1-15,5,Dylan,8
2,NZ,Seasons 1-15,5,Arun,1
2,NZ,Seasons 1-15,5,Brad,7
2,NZ,Seasons 1-15,5,Renee,0
2,NZ,Seasons 1-15,5,Eve,8
2,NZ,Seasons 1-15,5,Matt,2
2,NZ,Seasons 1-15,5,Adam,4
2,NZ,Seasons 1-15,5,Tara,3
2,NZ,Seasons 1-15,5,Dave,4
2,NZ,Seasons 1-15,5,Tess,5
2,NZ,Seasons 1-15,5,Lisa,2
2,US,Seasons 1-15,6,Michael,1
2,US,Seasons 1-15,6,Jeff,4
2,US,Seasons 1-15,6,Alicia,4
2,US,Seasons 1-15,6,Jerri,6
2,US,Seasons 1-15,6,Nick,2
2,US,Seasons 1-15,6,Amber,1
2,US,Seasons 1-15,6,Rodger,2
2,US,Seasons 1-15,6,Elisabeth,2
2,US,Seasons 1-15,6,Keith,2
2,US,Seasons 1-15,6,Colby,7
2,US,Seasons 1-15,6,Tina,2
2,AU,Seasons 1-15,6,Sam,6
2,AU,Seasons 1-15,6,Mark,7
2,AU,Seasons 1-15,6,Jacqui,1
2,AU,Seasons 1-15,6,Kent,2
2,AU,Seasons 1-15,6,AK,3
2,AU,Seasons 1-15,6,Ben,0
2,AU,Seasons 1-15,6,Odette,0
2,AU,Seasons 1-15,6,Jarrad,0
2,AU,Seasons 1-15,6,Anneliese,2
2,AU,Seasons 1-15,6,Henry,8
2,AU,Seasons 1-15,6,Tessa,1
2,AU,Seasons 1-15,6,Sarah,4
2,AU,Seasons 1-15,6,Luke,1
2,AU,Seasons 1-15,6,Ziggy,0
2,AU,Seasons 1-15,6,Locky,5
2,AU,Seasons 1-15,6,Michelle,0
2,AU,Seasons 1-15,6,Peter,2
2,AU,Seasons 1-15,6,Tara,6
2,AU,Seasons 1-15,6,Jericho,0
2,SA,Seasons 1-15,6,Rijesh,8
2,SA,Seasons 1-15,6,Lisa,2
2,SA,Seasons 1-15,6,Irshaad,3
2,SA,Seasons 1-15,6,Hein,5
2,SA,Seasons 1-15,6,Dyke,3
2,SA,Seasons 1-15,6,Angela,6
2,SA,Seasons 1-15,6,Angie,2
2,SA,Seasons 1-15,6,Mandla,8
2,SA,Seasons 1-15,6,Amanda,4
2,SA,Seasons 1-15,6,Grant,8
2,SA,Seasons 1-15,6,Lorette,2
2,UK,Seasons 1-15,6,Helen,0
2,UK,Seasons 1-15,6,Alastair,0
2,UK,Seasons 1-15,6,Drew,1
2,UK,Seasons 1-15,6,Dave,1
2,UK,Seasons 1-15,6,Bridget,1
2,UK,Seasons 1-15,6,John,0
2,UK,Seasons 1-15,6,Susannah,3
2,UK,Seasons 1-15,6,Jonny,0
2,NZ,Seasons 1-15,6,Josh,9
2,NZ,Seasons 1-15,6,JT,2
2,NZ,Seasons 1-15,6,Dylan,8
2,NZ,Seasons 1-15,6,Arun,9
2,NZ,Seasons 1-15,6,Brad,3
2,NZ,Seasons 1-15,6,Renee,10
2,NZ,Seasons 1-15,6,Eve,2
2,NZ,Seasons 1-15,6,Matt,3
2,NZ,Seasons 1-15,6,Adam,6
2,NZ,Seasons 1-15,6,Tara,1
2,NZ,Seasons 1-15,6,Dave,7
2,NZ,Seasons 1-15,6,Tess,3
2,NZ,Seasons 1-15,6,Lisa,0
2,US,Seasons 1-15,7,Jeff,9
2,US,Seasons 1-15,7,Alicia,4
2,US,Seasons 1-15,7,Jerri,7
2,US,Seasons 1-15,7,Nick,3
2,US,Seasons 1-15,7,Amber,1
2,US,Seasons 1-15,7,Rodger,4
2,US,Seasons 1-15,7,Elisabeth,3
2,US,Seasons 1-15,7,Keith,6
2,US,Seasons 1-15,7,Colby,7
2,US,Seasons 1-15,7,Tina,7
2,AU,Seasons 1-15,7,Mark,8
2,AU,Seasons 1-15,7,Jacqui,2
2,AU,Seasons 1-15,7,Kent,2
2,AU,Seasons 1-15,7,AK,1
2,AU,Seasons 1-15,7,Ben,2
2,AU,Seasons 1-15,7,Odette,1
2,AU,Seasons 1-15,7,Jarrad,0
2,AU,Seasons 1-15,7,Anneliese,1
2,AU,Seasons 1-15,7,Henry,7
2,AU,Seasons 1-15,7,Tessa,0
2,AU,Seasons 1-15,7,Sarah,1
2,AU,Seasons 1-15,7,Luke,10
2,AU,Seasons 1-15,7,Ziggy,3
2,AU,Seasons 1-15,7,Locky,2
2,AU,Seasons 1-15,7,Michelle,0
2,AU,Seasons 1-15,7,Peter,0
2,AU,Seasons 1-15,7,Tara,4
2,AU,Seasons 1-15,7,Jericho,0
2,SA,Seasons 1-15,7,Lisa,6
2,SA,Seasons 1-15,7,Irshaad,9
2,SA,Seasons 1-15,7,Hein,3
2,SA,Seasons 1-15,7,Dyke,5
2,SA,Seasons 1-15,7,Angela,3
2,SA,Seasons 1-15,7,Angie,5
2,SA,Seasons 1-15,7,Mandla,6
2,SA,Seasons 1-15,7,Amanda,3
2,SA,Seasons 1-15,7,Grant,4
2,SA,Seasons 1-15,7,Lorette,2
2,UK,Seasons 1-15,7,Alastair,4
2,UK,Seasons 1-15,7,Drew,2
2,UK,Seasons 1-15,7,Dave,2
2,UK,Seasons 1-15,7,Bridget,1
2,UK,Seasons 1-15,7,John,6
2,UK,Seasons 1-15,7,Susannah,4
2,UK,Seasons 1-15,7,Jonny,1
2,NZ,Seasons 1-15,7,JT,8
2,NZ,Seasons 1-15,7,Dylan,8
2,NZ,Seasons 1-15,7,Arun,5
2,NZ,Seasons 1-15,7,Brad,4
2,NZ,Seasons 1-15,7,Renee,2
2,NZ,Seasons 1-15,7,Eve,1
2,NZ,Seasons 1-15,7,Matt,8
2,NZ,Seasons 1-15,7,Adam,5
2,NZ,Seasons 1-15,7,Tara,0
2,NZ,Seasons 1-15,7,Dave,10
2,NZ,Seasons 1-15,7,Tess,3
2,NZ,Seasons 1-15,7,Lisa,9
2,US,Seasons 1-15,8,Alicia,3
2,US,Seasons 1-15,8,Jerri,4
2,US,Seasons 1-15,8,Nick,1
2,US,Seasons 1-15,8,Amber,1
2,US,Seasons 1-15,8,Rodger,3
2,US,Seasons 1-15,8,Elisabeth,11
2,US,Seasons 1-15,8,Keith,3
2,US,Seasons 1-15,8,Colby,4
2,US,Seasons 1-15,8,Tina,3
2,AU,Seasons 1-15,8,Jacqui,1
2,AU,Seasons 1-15,8,Kent,1
2,AU,Seasons 1-15,8,AK,3
2,AU,Seasons 1-15,8,Ben,0
2,AU,Seasons 1-15,8,Odette,0
2,AU,Seasons 1-15,8,Jarrad,0
2,AU,Seasons 1-15,8,Anneliese,5
2,AU,Seasons 1-15,8,Henry,4
2,AU,Seasons 1-15,8,Tessa,0
2,AU,Seasons 1-15,8,Sarah,1
2,AU,Seasons 1-15,8,Luke,7
2,AU,Seasons 1-15,8,Ziggy,3
2,AU,Seasons 1-15,8,Locky,8
2,AU,Seasons 1-15,8,Michelle,2
2,AU,Seasons 1-15,8,Peter,0
2,AU,Seasons 1-15,8,Tara,5
2,AU,Seasons 1-15,8,Jericho,3
2,SA,Seasons 1-15,8,Irshaad,10
2,SA,Seasons 1-15,8,Hein,5
2,SA,Seasons 1-15,8,Dyke,6
2,SA,Seasons 1-15,8,Angela,5
2,SA,Seasons 1-15,8,Angie,6
2,SA,Seasons 1-15,8,Mandla,5
2,SA,Seasons 1-15,8,Amanda,5
2,SA,Seasons 1-15,8,Grant,10
2,SA,Seasons 1-15,8,Lorette,4
2,UK,Seasons 1-15,8,Drew,2
2,UK,Seasons 1-15,8,Dave,3
2,UK,Seasons 1-15,8,Bridget,3
2,UK,Seasons 1-15,8,John,5
2,UK,Seasons 1-15,8,Susannah,6
2,UK,Seasons 1-15,8,Jonny,2
2,NZ,Seasons 1-15,8,Arun,6
2,NZ,Seasons 1-15,8,Brad,6
2,NZ,Seasons 1-15,8,Renee,4
2,NZ,Seasons 1-15,8,Eve,0
2,NZ,Seasons 1-15,8,Matt,5
2,NZ,Seasons 1-15,8,Adam,11
2,NZ,Seasons 1-15,8,Tara,0
2,NZ,Seasons 1-15,8,Dave,10
2,NZ,Seasons 1-15,8,Tess,8
2,NZ,Seasons 1-15,8,Lisa,8
2,AU,Seasons 1-15,9,Jacqui,8
2,AU,Seasons 1-15,9,Kent,3
2,AU,Seasons 1-15,9,AK,3
2,AU,Seasons 1-15,9,Ben,1
2,AU,Seasons 1-15,9,Odette,0
2,AU,Seasons 1-15,9,Jarrad,0
2,AU,Seasons 1-15,9,Anneliese,4
2,AU,Seasons 1-15,9,Henry,3
2,AU,Seasons 1-15,9,Tessa,0
2,AU,Seasons 1-15,9,Sarah,1
2,AU,Seasons 1-15,9,Luke,7
2,AU,Seasons 1-15,9,Ziggy,0
2,AU,Seasons 1-15,9,Locky,3
2,AU,Seasons 1-15,9,Michelle,1
2,AU,Seasons 1-15,9,Peter,0
2,AU,Seasons 1-15,9,Tara,7
2,AU,Seasons 1-15,9,Jericho,0
2,SA,Seasons 1-15,9,Hein,7
2,SA,Seasons 1-15,9,Dyke,6
2,SA,Seasons 1-15,9,Angela,3
2,SA,Seasons 1-15,9,Angie,8
2,SA,Seasons 1-15,9,Mandla,5
2,SA,Seasons 1-15,9,Amanda,3
2,SA,Seasons 1-15,9,Grant,2
2,SA,Seasons 1-15,9,Lorette,3
2,UK,Seasons 1-15,9,Dave,5
2,UK,Seasons 1-15,9,Bridget,3
2,UK,Seasons 1-15,9,John,10
2,UK,Seasons 1-15,9,Susannah,4
2,UK,Seasons 1-15,9,Jonny,3
2,NZ,Seasons 1-15,9,Brad,11
2,NZ,Seasons 1-15,9,Renee,7
2,NZ,Seasons 1-15,9,Eve,0
2,NZ,Seasons 1-15,9,Matt,13
2,NZ,Seasons 1-15,9,Adam,11
2,NZ,Seasons 1-15,9,Tara,0
2,NZ,Seasons 1-15,9,Dave,12
2,NZ,Seasons 1-15,9,Tess,5
2,NZ,Seasons 1-15,9,Lisa,1
2,US,Seasons 1-15,10,Jerri,11
2,US,Seasons 1-15,10,Nick,4
2,US,Seasons 1-15,10,Amber,2
2,US,Seasons 1-15,10,Rodger,0
2,US,Seasons 1-15,10,Elisabeth,1
2,US,Seasons 1-15,10,Keith,3
2,US,Seasons 1-15,10,Colby,5
2,US,Seasons 1-15,10,Tina,2
2,AU,Seasons 1-15,10,Kent,8
2,AU,Seasons 1-15,10,AK,2
2,AU,Seasons 1-15,10,Ben,3
2,AU,Seasons 1-15,10,Odette,0
2,AU,Seasons 1-15,10,Jarrad,0
2,AU,Seasons 1-15,10,Anneliese,4
2,AU,Seasons 1-15,10,Henry,6
2,AU,Seasons 1-15,10,Tessa,1
2,AU,Seasons 1-15,10,Sarah,6
2,AU,Seasons 1-15,10,Luke,4
2,AU,Seasons 1-15,10,Ziggy,2
2,AU,Seasons 1-15,10,Locky,0
2,AU,Seasons 1-15,10,Michelle,7
2,AU,Seasons 1-15,10,Peter,0
2,AU,Seasons 1-15,10,Tara,3
2,AU,Seasons 1-15,10,Jericho,1
2,SA,Seasons 1-15,10,Dyke,5
2,SA,Seasons 1-15,10,Angela,4
2,SA,Seasons 1-15,10,Angie,5
2,SA,Seasons 1-15,10,Mandla,3
2,SA,Seasons 1-15,10,Amanda,5
2,SA,Seasons 1-15,10,Grant,7
2,SA,Seasons 1-15,10,Lorette,4
2,UK,Seasons 1-15,10,Bridget,6
2,UK,Seasons 1-15,10,John,18
2,UK,Seasons 1-15,10,Susannah,10
2,UK,Seasons 1-15,10,Jonny,7
2,NZ,Seasons 1-15,10,Renee,5
2,NZ,Seasons 1-15,10,Eve,0
2,NZ,Seasons 1-15,10,Matt,14
2,NZ,Seasons 1-15,10,Adam,6
2,NZ,Seasons 1-15,10,Tara,2
2,NZ,Seasons 1-15,10,Dave,4
2,NZ,Seasons 1-15,10,Tess,11
2,NZ,Seasons 1-15,10,Lisa,5
2,US,Seasons 1-15,11,Nick,3
2,US,Seasons 1-15,11,Amber,3
2,US,Seasons 1-15,11,Rodger,2
2,US,Seasons 1-15,11,Elisabeth,9
2,US,Seasons 1-15,11,Keith,6
2,US,Seasons 1-15,11,Colby,4
2,US,Seasons 1-15,11,Tina,7
2,AU,Seasons 1-15,11,AK,4
2,AU,Seasons 1-15,11,Ben,0
2,AU,Seasons 1-15,11,Odette,4
2,AU,Seasons 1-15,11,Jarrad,0
2,AU,Seasons 1-15,11,Anneliese,3
2,AU,Seasons 1-15,11,Henry,6
2,AU,Seasons 1-15,11,Tessa,1
2,AU,Seasons 1-15,11,Sarah,1
2,AU,Seasons 1-15,11,Luke,3
2,AU,Seasons 1-15,11,Ziggy,3
2,AU,Seasons 1-15,11,Locky,0
2,AU,Seasons 1-15,11,Michelle,2
2,AU,Seasons 1-15,11,Peter,0
2,AU,Seasons 1-15,11,Tara,1
2,AU,Seasons 1-15,11,Jericho,2
2,SA,Seasons 1-15,11,Angela,6
2,SA,Seasons 1-15,11,Angie,12
2,SA,Seasons 1-15,11,Mandla,9
2,SA,Seasons 1-15,11,Amanda,6
